NAME,GEOID,NDI,pct_poverty,pct_noHS,pct_FHH,pct_mgmt,pct_crowd,pct_pubassist,pct_unempl,pct_under30K
"Lyon County, Kentucky",21143,-0.24503613546839814,0.15429403202328967,0.12086014754355674,0.16279069767441862,0.2432909604519774,0.023634131368937997,0.11141804788213629,0.02796116504854369,0.2826887661141805
"Elliott County, Kentucky",21063,1.174384193569929,0.302880658436214,0.2195738533766703,0.16071428571428573,0.30392156862745096,0.007763975155279503,0.31288819875776397,0.048916064480266815,0.4635093167701863
"Jefferson County, Kentucky",21111,-0.2776776840141734,0.1477763002560939,0.10000946324475736,0.2826880466472303,0.37512902525275543,0.019650809814448406,0.13144902970501227,0.043646047901412625,0.26990377612642513
"Larue County, Kentucky",21123,0.3748691156636619,0.15460167333575844,0.17590629102292235,0.16693265240983082,0.21857119503024358,0.011496285815351963,0.20091970286522814,0.05338018741633199,0.3420587194906261
"Mason County, Kentucky",21161,0.3211009495286202,0.18053731343283583,0.14440187313750533,0.21996398250578852,0.3110095673282879,0.015198927134555208,0.1686782893756519,0.053919276920679444,0.40336760542393085
"Mercer County, Kentucky",21167,-0.008311145177235638,0.16002443838706645,0.14805194805194805,0.11593291404612159,0.30673642903858733,0.011433905028584762,0.1400070003500175,0.08290155440414508,0.30661533076653835
"Robertson County, Kentucky",21201,0.6811493146045893,0.27115384615384613,0.21997389033942558,0.19395465994962216,0.30176211453744495,0.004434589800443459,0.1674057649667406,0.04809843400447427,0.4124168514412417
"Russell County, Kentucky",21207,0.9724890642977553,0.24592601063525646,0.24517111485132645,0.17840258770838516,0.3159090909090909,0.03700014230823965,0.18243916322755088,0.08862983072500799,0.42080546463640245
"Washington County, Kentucky",21229,0.04896430131497393,0.16621020198562136,0.16724393864423553,0.1713274336283186,0.2811019477101246,0.017784443968287978,0.1429183629740733,0.04499134781772736,0.31090636383115494
"Ballard County, Kentucky",21007,0.09003979401365786,0.16974169741697417,0.1476711362032463,0.2422882781828379,0.2911737943585077,0.011993517017828201,0.13387358184764991,0.05263157894736842,0.30696920583468396
"Barren County, Kentucky",21009,0.6769882525463595,0.23923848823032917,0.17131111635273108,0.25687011859994213,0.28256424426637194,0.0251105216622458,0.17229590333038608,0.06651168065320935,0.3660477453580902
"Green County, Kentucky",21087,0.6440965050257674,0.1819101020314367,0.24170020120724345,0.11282711282711283,0.21404830489696433,0.016569637259292433,0.18987908643081056,0.04505119453924915,0.4238692342140618
"Hancock County, Kentucky",21091,-0.21876053145506968,0.12754330891756774,0.15086206896551724,0.1468094600624721,0.22708039492242596,0.005755831566192063,0.12632535595274158,0.053766451974236906,0.2308391396546501
"Martin County, Kentucky",21159,1.5548311322734454,0.2626425855513308,0.2716283479497511,0.10253217102532171,0.28979030594706084,0.023832684824902722,0.29620622568093385,0.13056206088992975,0.47397859922178986
"Hardin County, Kentucky",21093,-0.3350809368237556,0.13929013226758016,0.0949678075228736,0.1948948948948949,0.32078540261800875,0.01882707791102138,0.1297949453917443,0.049599626836663295,0.2684196443774172
"McLean County, Kentucky",21149,0.06131890499048401,0.16928446771378708,0.1278524538918412,0.12068211630957586,0.262065246697223,0.01650078575170246,0.16291251964379255,0.07434245840042941,0.2962283918281823
"Ohio County, Kentucky",21183,0.5632268062380632,0.2054161722325818,0.17859539935322472,0.18115573631587867,0.255914204605194,0.01641692375495813,0.1510577346848832,0.0949081048508587,0.3491626267078008
"Powell County, Kentucky",21197,1.235547012154113,0.2190907565844657,0.19532832797044453,0.27508532423208193,0.21855949424249266,0.034154419374870626,0.2813082177602981,0.07498925655350236,0.3986752225212171
"Webster County, Kentucky",21233,0.4685443838100535,0.22147229634280333,0.18607985881314804,0.16080236764222294,0.26407884151246985,0.028743718592964825,0.16663316582914572,0.05192846369316958,0.36020100502512564
"Caldwell County, Kentucky",21033,0.223212582402048,0.15905486837932128,0.12119190571492106,0.3021708683473389,0.27888293802601377,0.0312982998454405,0.16112828438948995,0.04266281945589448,0.3261205564142195
"Casey County, Kentucky",21045,1.1405050075527505,0.266038349041274,0.2498407208519159,0.14185195609344217,0.2873182403828456,0.014375987361769352,0.2382306477093207,0.08816746496363313,0.4418641390205371
"Christian County, Kentucky",21047,0.5458918692526806,0.20242976693139034,0.14041505108883848,0.24852432322409934,0.2426722743448722,0.02176621758430029,0.17954209173740363,0.06585688791664268,0.3549957168444825
"Grayson County, Kentucky",21085,0.6712561852940282,0.253346746111584,0.1991577765300393,0.14486953737794142,0.2563041385948027,0.020878108688977586,0.19005219527172246,0.044799684231300575,0.4114215535769113
"Henry County, Kentucky",21103,0.4142862585254029,0.1919018560894991,0.15799703813402444,0.22992505353319057,0.22682926829268293,0.031171861976996167,0.18069678279713286,0.052655818237642,0.2922153692282047
"Hopkins County, Kentucky",21107,0.2459759152682004,0.17921098389901316,0.13476987052263492,0.24737091425864519,0.28615601605728547,0.01179956896551724,0.14892241379310345,0.05959838416954511,0.3490301724137931
"Jackson County, Kentucky",21109,1.6237103121159469,0.3038882597206493,0.25652033916496725,0.18026315789473685,0.22004662004662004,0.01008249312557287,0.28304307974335474,0.10126859142607174,0.4553620531622365
"Laurel County, Kentucky",21125,0.9318332575908147,0.23654752055650294,0.18853808532274466,0.2311060073207493,0.27408637873754155,0.025203430833516605,0.21244776775896196,0.08240961800818554,0.40096767099186276
"Marshall County, Kentucky",21157,-0.43491763907275843,0.11354686269362037,0.1220694517891768,0.12219959266802444,0.3287746600644502,0.020537714712471993,0.10283793876026885,0.05373904881101377,0.30298730395817774
"Meade County, Kentucky",21163,-0.3843874704647786,0.11671811068839279,0.1176592331970818,0.12825923134890732,0.2926790785736825,0.033934950178605004,0.12013536379018612,0.06971399387129724,0.2092498589960519
"Montgomery County, Kentucky",21173,0.581508599708075,0.20723455616107678,0.15365452907192453,0.2153268219383922,0.2528551034975018,0.030080213903743314,0.19795645530939648,0.06433691756272401,0.3536096256684492
"Nicholas County, Kentucky",21181,0.9427132342392861,0.25775862068965516,0.22618061309030654,0.13189448441247004,0.24842883548983363,0.03303637713437268,0.22345953971789162,0.075,0.37676317743132887
"Oldham County, Kentucky",21185,-1.6120101999476533,0.05492685619652222,0.0614433276205475,0.10168783920796803,0.45495699411498414,0.013890898567501085,0.04620653065161819,0.031254370018179274,0.12414990594704095
"Owen County, Kentucky",21187,0.31335752297763964,0.1638830897703549,0.17373627862854046,0.2028985507246377,0.3020989505247376,0.044121397602652386,0.16092833460851824,0.05541687468796805,0.3483805151747003
"Rockcastle County, Kentucky",21203,1.0101347214396306,0.2102486355366889,0.22363544474393532,0.2124085613654836,0.2844381758345087,0.013333333333333334,0.2367816091954023,0.08628912071535022,0.4295785440613027
"Scott County, Kentucky",21209,-0.641305266130817,0.1199037072701011,0.09596119068806154,0.16642282370153622,0.34723448072962637,0.024002771454023557,0.12639809957438386,0.04208001301024557,0.19593190141542116
"Warren County, Kentucky",21227,-0.10066447391754338,0.17434105263157895,0.12295499353693089,0.20762771168649405,0.3354757085020243,0.029782359679266894,0.13501760638072208,0.0487710843373494,0.28825675618344576
"Allen County, Kentucky",21003,0.332392739694804,0.19105889235569423,0.1904896090172596,0.16663340650568748,0.24822021831988608,0.02299597245680135,0.12446407691308302,0.05926017567734752,0.347927764063921
"Bourbon County, Kentucky",21017,0.0891610033449008,0.17711281843914276,0.14951539338654504,0.1829294913774285,0.30702889176369125,0.015625,0.14431594488188976,0.0647260679209561,0.31028543307086615
"Boyd County, Kentucky",21019,0.22610567433406142,0.19112576174882348,0.11467809657102869,0.22549116398459867,0.3811651770936776,0.008298755186721992,0.1798063623789765,0.09282677121873102,0.34328120012767316
"Bullitt County, Kentucky",21029,-0.5279238446431924,0.10576703028453734,0.11990534267771003,0.15780052581529339,0.278719056364624,0.01722611833594335,0.09743310410567169,0.048803476985914016,0.2134881187444679
"Crittenden County, Kentucky",21055,0.06794741989382141,0.16365701306076094,0.17005115485971167,0.1579212916246216,0.2658797077009556,0.012345679012345678,0.10781893004115227,0.045332538025648676,0.37037037037037035
"Fayette County, Kentucky",21067,-0.4343809716942466,0.1777032663275487,0.09134543127396842,0.23548701055626264,0.4347354288131541,0.019432324581153054,0.10864400726674223,0.04862608803587221,0.27501048087821994
"Fulton County, Kentucky",21075,1.712483709119179,0.298303324099723,0.21764032073310424,0.4418262150220913,0.270368684569868,0.001584786053882726,0.26743264659271,0.06579849211788896,0.5134706814580031
"Johnson County, Kentucky",21115,0.7023595002423638,0.22939726641272687,0.19545454545454546,0.08114511352418559,0.36977923627684967,0.0146503376445004,0.27000114455762847,0.09283819628647215,0.41284193659150736
"Menifee County, Kentucky",21165,0.9189736614356474,0.22887155817284738,0.23654299806991208,0.15073529411764705,0.23621694307485433,0.019668337832626302,0.22406478981874278,0.06663705019991115,0.40030852294639413
"Clay County, Kentucky",21051,2.58923174990203,0.3862804559238733,0.3572987721691678,0.21588315837517116,0.22065378900445765,0.03698360655737705,0.3597377049180328,0.10333094555873926,0.5375737704918033
"Morgan County, Kentucky",21175,1.114358908786355,0.24742713828591195,0.26643633777055176,0.20860655737704917,0.3303345515884172,0.026623638563937072,0.27188382412263007,0.0512396694214876,0.44332392093586126
"Perry County, Kentucky",21193,1.7761766788830615,0.270771001150748,0.23212111587528453,0.21793587174348697,0.3150526437579544,0.026584317937701395,0.3157894736842105,0.15002630194634403,0.48442534908700324
"Wolfe County, Kentucky",21237,2.7771422990446424,0.3233592095977417,0.30124777183600715,0.16878402903811252,0.1765704584040747,0.008164714235001775,0.41498047568335106,0.18402426693629928,0.5669151579694711
